step,x,y,z,qx,qy,qz,qw,trans_norm
257,-0.007624662,-0.11566464,0.06986737,-0.10912861,0.00024267162,-0.0037245653,0.99402064,0.13534361
258,-0.01250915,-0.12975337,0.1942404,-0.032886215,-0.0031032634,-0.0054364456,0.9994395,0.2339268
259,0.0046593677,-0.16785587,0.15014677,0.0008958531,0.0059432313,0.015074574,0.99986833,0.22525842
260,-0.015903419,-0.15898027,0.12893502,-0.006500794,0.02493803,0.0152659435,0.9995513,0.20530924
261,-0.010108358,-0.091934755,0.19778904,0.051527854,0.010135542,0.022254378,0.99837214,0.21834533
262,-0.03160385,-0.06463964,0.21598347,0.084933504,0.027905349,0.043640833,0.9950392,0.22765312
263,-0.002033193,-0.007624749,0.06874333,0.0029591564,0.037308443,0.0223129,0.99905026,0.06919477
264,0.01021899,0.062431213,0.017503373,-0.13489018,0.03579737,-0.023752894,0.9899288,0.065638795
265,-0.004374438,0.039508715,-0.008395541,-0.026995713,-0.02864471,-0.0395027,0.9984439,0.040627077
266,-0.022185188,0.039106645,-0.008764121,-0.017670566,-0.072172195,-0.07858712,0.9941343,0.045807447
267,-0.012985236,-0.011228627,0.006706474,-0.018832007,-0.036667783,-0.048756596,0.99795973,0.01843028
268,0.0052087815,-0.04772793,0.052785315,-0.028072825,-0.0049733636,-0.006862565,0.99956995,0.07135388
269,0.0012413368,0.026588192,0.19052787,0.008949704,-0.007663486,-0.03333471,0.9993748,0.19237813
270,-0.0013766802,-0.02498691,0.23296303,0.037677817,0.00040031437,0.011463703,0.9992241,0.23430325
271,0.004788528,-0.10142678,0.2037821,0.029971028,-0.00601708,0.002512494,0.9995295,0.22767843
272,0.016755596,-0.044827677,0.2359427,0.07269692,0.0015128765,-0.02611578,0.99701095,0.24074724
273,-0.002324144,-0.014059599,0.21637571,0.081452824,-0.002604031,-0.018970218,0.9964932,0.21684445
274,0.01973985,-0.043635026,0.15253207,0.07785801,0.013553173,-0.019076664,0.9966898,0.15987405
275,0.015323486,0.0074210293,0.184275,0.08643905,0.020341028,0.0076819817,0.99601984,0.18505988
276,0.0007877709,0.044794288,0.12184907,0.059566554,0.017734386,0.013166717,0.99797994,0.12982428
277,-0.010015156,0.022602133,0.02023929,0.07304486,-0.011764178,-0.02881025,0.99684304,0.031949785
278,-0.011519495,0.01585155,0.004141472,0.048530024,-0.03003921,-0.05463651,0.9968738,0.020028036
279,-0.011692362,0.017723698,-0.008062608,-0.0067403484,-0.0259356,-0.04255751,0.9987346,0.022712253
280,0.009618711,-0.04220974,-0.009822747,0.037353393,0.012122184,0.034245953,0.99864155,0.044392206
281,0.0077641224,-0.067467675,-0.0010739635,0.06226357,0.00063712127,0.008949135,0.9980194,0.067921445
282,-0.005663949,-0.03516934,0.0078102504,0.030164257,-0.012868183,-0.014337155,0.9993593,0.036468655
283,0.0056209215,0.043629896,0.0012503975,-0.05623264,0.0054100333,0.036449727,0.99773747,0.04400825
284,0.013572536,0.06036552,0.004807758,-0.1254281,0.046233688,0.054842122,0.98950624,0.062059037
285,0.02630466,0.059495643,0.024885805,-0.1417172,0.096046604,0.06366704,0.9831774,0.06964891
286,-0.00095764105,0.058154736,0.026935352,-0.14059697,0.013391296,2.3640516e-05,0.98997635,0.06409683
287,-0.007951128,-0.0029847536,0.018811747,-0.02268079,-0.030998655,-0.014057595,0.99916315,0.020640034
288,-0.006026594,-0.05490982,0.010320419,0.025261337,-0.03994485,-0.034887046,0.9982731,0.05619537
289,-0.015075482,-0.017964784,0.054862715,0.02173642,-0.06168717,-0.06221755,0.99591726,0.059665076
290,-0.0027773983,0.034187146,0.114047036,0.033894654,-0.03565312,-0.05719302,0.9971504,0.11909325
291,0.00024740564,0.04407031,0.05993324,-0.0073918477,-2.8332302e-05,-0.025189895,0.99965537,0.07439252
292,0.009873933,0.04732457,0.026641464,-0.14517395,0.027245209,0.07747941,0.9859915,0.055198524
293,0.0071534924,-0.0010972267,-0.0023900028,-0.11715702,-0.0023288191,0.060473725,0.99126774,0.0076215793
294,-0.0053592967,-0.014001032,-0.006416,-0.04290492,-0.03606939,0.033538166,0.9978644,0.016306931
295,-0.0064412244,0.016330669,0.004494589,-0.016171183,-0.019610632,-0.013846623,0.999581,0.018121298
296,-0.009284674,0.019685792,0.00025045563,0.0019581858,-0.025808988,-0.037786562,0.99895054,0.021766908
297,-0.004621604,0.0035933838,-0.008976221,0.01852816,-0.0047840527,0.000116235795,0.9998169,0.010716537
298,-0.003964318,0.005752595,-0.008243537,-0.003178513,-0.004282697,0.015236667,0.9998697,0.010805742
299,-0.009712378,0.013348717,-0.003393799,-0.030270798,-0.026573831,-0.005745273,0.9991719,0.01685338
300,-0.005638998,0.008027442,-0.025524894,-0.07034473,-0.010321581,0.030077083,0.9970158,0.02734517
301,-0.0056305313,0.052370884,-0.02690931,-0.08042705,0.002514518,0.010156491,0.9967056,0.059148315
302,-0.005472965,0.041093476,-0.012322259,-0.05258627,0.0050348626,0.014521704,0.9984981,0.043248873
303,-0.015807264,0.024050811,0.005831231,0.0039039413,-0.029541377,-0.04127161,0.99870354,0.02936519
304,-0.024274701,0.0047919876,-0.009581644,0.03681157,-0.05826051,-0.05817695,0.9959247,0.026533606
305,0.024793083,-0.029680138,0.0026608666,0.106784135,0.07829234,0.04980776,0.9899427,0.038764518
306,0.021515774,-0.021282474,0.010800498,0.06799502,0.0603014,0.02002039,0.99566036,0.032132898
307,0.003096025,-0.027512405,-0.0048147584,0.04305787,0.0052934974,-0.0010689249,0.999058,0.028101595
308,0.0129179815,-0.015623254,0.008008536,0.0039906926,0.025347283,0.033805598,0.99909896,0.021796718
309,0.0012097668,0.020038499,0.00945484,-0.032652587,0.005528077,-0.016975729,0.9993073,0.022190064
310,0.018828215,0.026467295,0.053714387,-0.014867855,0.052076995,-0.008046776,0.9985,0.06277145
311,0.08333182,-0.054864965,0.043187965,0.027152736,0.1585977,0.22325736,0.96138734,0.108717784
312,0.081153885,0.015660483,-0.022349562,-0.05161032,0.07223104,0.02389608,0.99576503,0.08561955
313,0.086460404,0.010737442,-0.044628296,0.04423156,0.03174535,0.03260643,0.9979843,0.097889625
314,0.022284482,-0.05374833,-0.052269388,0.1273591,-0.034776866,0.045687642,0.99019337,0.07821489
315,0.021205537,-0.08553921,-0.066483125,0.12818085,-0.07003412,0.12027421,0.98193634,0.1103931
316,0.03380126,-0.038351208,-0.066244714,0.18314244,-0.055590756,0.12880823,0.97302467,0.083676174
317,0.005283151,-0.055210263,-0.053399894,0.07112347,-0.057277963,0.040905513,0.9949811,0.076991126
318,-0.0558476,-0.059788786,-0.08397331,0.11771431,-0.11718545,-0.023739083,0.9858232,0.117239796
319,-0.04903954,-0.003461033,-0.052784972,-0.0713512,-0.05699579,-0.024676595,0.9955157,0.07213257
320,0.0028595012,0.10243803,0.015291086,-0.26571813,0.040821,-0.029448356,0.96273583,0.103612475
321,-0.027576944,-0.032146104,0.013509025,0.21150286,-0.063410096,-0.031711318,0.9748026,0.0444562
322,-0.009846416,-0.103293024,-0.10662002,0.263851,-0.07564125,0.004945971,0.9615803,0.14877577
323,0.003244155,-0.17883243,-0.08620669,0.030350216,-0.0061506582,0.01225911,0.9994452,0.19855264
324,-0.032360446,-0.1920928,-0.011713598,0.07322478,-0.016238442,-0.009453944,0.99713844,0.19515136
325,-0.026704198,-0.16486843,0.1171279,0.073113434,-0.0060723596,-0.008414203,0.99726963,0.20399426
326,-0.009936978,-0.18628295,0.08332632,0.00895516,-0.009175752,-0.008101302,0.99988496,0.2043119
327,-0.0023849607,-0.16175719,0.07959812,-0.17924154,0.07328843,0.00951056,0.9810254,0.1802968
328,0.014204404,-0.09131926,0.071037956,-0.12522563,0.074631356,0.025010517,0.9890011,0.11656485
329,-0.010206592,-0.11545144,0.004922537,-0.19337066,0.08124212,-0.030059379,0.9772942,0.11600621
330,0.004238833,-0.06764767,-0.052878197,-0.09718783,0.052335892,-0.023352478,0.9936147,0.08596673
331,-0.0036625415,-0.0025693008,-0.01615228,-0.002260874,-0.01267788,-0.0055558244,0.99990165,0.01676042
332,0.002845873,0.022791725,0.03216896,0.010368628,0.023043176,-0.009051128,0.99963975,0.03952725
333,-0.0020535106,0.0053730574,0.016468335,0.0147489095,0.0056886864,0.0065707443,0.99985343,0.017443988
334,0.0016099166,0.0052900705,0.010461191,-0.0015563047,0.011350946,-0.004155408,0.99992573,0.011832717
335,0.00032039033,-6.880405e-05,0.00084626296,0.0031680984,0.0006863413,-0.006289515,0.99997497,0.0009074938
336,0.00041026226,0.0027087461,0.005065226,-0.0077413884,0.008487247,-0.0046220245,0.99992335,0.005758657
337,-0.0019240895,-0.0011229359,-0.001723066,-0.005930226,-0.0035745408,0.0023744612,0.99997324,0.0028163916
338,-0.0011862621,-0.0008462238,-0.0060244296,-0.001145752,-0.008079975,-0.0020796156,0.99996454,0.00619815
339,-0.0006838517,0.0028736114,-0.0075588515,-0.00082426023,-0.008934917,-0.004171679,0.99995106,0.008115511
340,-0.0014968243,0.001662101,-0.008888884,0.011052623,-0.014789357,-0.004649495,0.99981874,0.009165987
341,-0.0021990708,0.0016946675,-0.006724402,0.015191055,-0.014230156,-0.0013644409,0.9997824,0.007274984
342,-0.0038419296,0.01616526,0.0025910817,-0.051525466,-0.00516702,-0.0052114585,0.9986447,0.016816353
343,-0.00010640653,0.005646086,0.0021662873,-0.016845506,0.0027646604,-0.0016613944,0.9998529,0.0060483394
344,0.00037947058,0.0021489707,-0.00039261812,0.0045361053,-0.0014366935,-0.0003637942,0.9999886,0.0022172555
345,0.00057485525,0.0020080877,-0.0004692787,-0.00190073,0.0005541279,-0.0017827364,0.9999964,0.002140817
346,0.0052550468,-0.015266432,-0.0011461286,0.038062397,0.014671268,0.011788018,0.9990981,0.0161862
347,0.0036614186,-0.015655393,-0.001997325,0.013586315,0.009033743,0.0160719,0.99973774,0.016201438
348,0.0011610114,0.0019880813,0.008234761,-0.023004055,0.012996147,-0.00027332111,0.99965084,0.008550538
349,0.002372125,0.0039784997,-0.00351729,-0.0034105296,0.0017425829,-0.007059876,0.99996775,0.0058160783
350,0.0027726188,0.0045118853,-0.0016254788,-0.0014013977,0.0045976746,-0.010466352,0.99993366,0.005539558
351,0.0010757279,0.0033112918,0.0067619504,-0.0026482944,0.010002509,-0.006891116,0.9999227,0.007605644
352,-0.0022485245,-0.0050530666,-0.0014495103,0.001793817,-0.0054205675,0.003951382,0.9999759,0.005717554
353,-0.00089642504,0.0013501603,-0.0030595367,-0.0021524797,-0.0046836864,-0.0051802164,0.9999733,0.0034622645
354,-0.002328394,0.0009767539,-0.006767624,0.004024427,-0.01268789,-0.005064565,0.99989855,0.0072233095
355,-0.0032119902,-0.0016416103,-0.004698821,0.004418006,-0.013049395,-0.0013665897,0.99990416,0.0059237387
356,-0.0038866568,-0.001961721,-0.0007035765,-0.0032823756,-0.007876245,0.0013618914,0.9999627,0.0044101556
357,-0.0037933856,0.00788202,0.0033884938,-0.030416824,-0.005701159,-0.0025984556,0.9995177,0.00938072
358,-0.0017320949,0.0021092845,-0.0022380261,-0.0012573564,-0.006674719,0.0014640492,0.99997586,0.0035295885
359,0.0012360218,0.005526283,-0.0040829307,-0.0010263644,-0.0025579408,-0.0023289775,0.9999935,0.0069812518
360,0.0019385916,0.0033932466,-0.0039308392,0.0021652016,0.0001323157,-0.0005545729,0.9999975,0.0055429013
361,0.006747958,-0.020844217,0.0028490343,0.03463366,0.019312564,0.02769976,0.9988294,0.02209374
362,0.0018563606,-0.0044915574,0.0140650915,-0.00639024,0.018211922,0.0026194796,0.9998103,0.014881094
363,0.0010988342,-0.005012192,0.0070262016,0.0067533385,0.010122684,-0.00017262163,0.999926,0.008700403
364,0.0012168138,0.001498563,0.0058217887,0.0014026331,0.008401337,-0.0062762955,0.99994403,0.0061334777
365,0.003924153,0.0076800557,0.004792941,0.004637153,0.009435207,-0.009517698,0.99989945,0.009866839
366,0.003237395,0.0069956924,0.009529971,0.008046466,0.013277352,-0.009047846,0.99983853,0.012257274
367,-0.0012919214,-0.0036769728,0.005436414,-0.0029018258,0.0057752603,0.004234525,0.99997014,0.0066890796
368,-0.0018438685,-0.0019778095,0.004254382,-0.0028010914,0.0032176024,0.0010879035,0.9999903,0.005040967
369,-0.0016775586,-0.002441772,-0.0060543953,-0.0018438051,-0.010277924,0.0037329139,0.9999385,0.006740338
370,0.0003064516,0.0061563062,-0.015547202,-0.0013985792,-0.018299153,-0.0035101958,0.9998254,0.01672452
371,-0.0005971243,0.008376597,-0.016693387,0.0066306167,-0.022809431,-0.004480213,0.9997078,0.01868671
372,-0.0037783447,-0.0033930142,-0.0075650336,0.01639859,-0.01917294,0.0037181028,0.9996748,0.0091114305
373,-0.0024791036,0.006839994,0.0022466544,-0.03306431,-0.0015255654,-0.0028048223,0.9994481,0.0076143895
374,-0.00024659614,0.0072613736,0.002437489,-0.029321292,0.0032786357,-0.005198624,0.9995511,0.007663531
375,-2.9614273e-05,0.0006547542,-0.0033713633,-0.00022721878,-0.002778107,-0.0026517885,0.9999926,0.0034344825
376,0.00039731455,-0.00026441744,-0.0021671944,-0.002654941,0.00020676025,-0.0010085521,0.99999595,0.002219123
377,0.0007265382,-0.00042069692,-0.0011663375,-0.0009900033,0.0020359373,-0.0011395216,0.9999968,0.0014370758
378,-5.9796745e-05,-0.007851215,-0.00039907548,0.009171551,0.0012798297,0.008612552,0.99992,0.007861578
379,0.0038378353,-0.035636142,0.0058739726,0.03105636,0.017045723,0.041722108,0.998501,0.03632034
380,0.00041200177,-0.016737837,0.020223685,-0.010125285,0.026662927,0.012727443,0.9995122,0.02625495
381,0.0014692792,-0.0039560013,0.015746646,0.007329152,0.020100633,-0.005260931,0.99975723,0.016302317
382,0.004344868,0.0070457202,0.014833825,0.0074965837,0.022428583,-0.01717693,0.99957275,0.016987124
383,0.002703528,0.009922686,0.006929196,0.0037444972,0.011683288,-0.012677451,0.9998444,0.012400907
384,0.0013154944,0.00965155,0.005837386,-0.004447371,0.0075143655,-0.008471432,0.999926,0.011355969
385,-1.2362855e-05,0.005760799,0.0027884666,-0.010783513,0.0016742683,-0.00022151569,0.99994045,0.006400196
386,-0.004231032,-0.0018700399,-0.013867137,-0.0011859689,-0.02471217,0.002751455,0.9996901,0.01461835
387,-0.0053257653,-0.0032243012,-0.018044928,-0.0017179651,-0.029961957,0.005846867,0.99953246,0.019088723
388,-0.004041217,-0.0027196694,-0.015595709,0.014862667,-0.02559847,-0.00010951069,0.9995618,0.016338732
389,-0.002996913,0.0033659106,-0.007875263,0.0034852861,-0.013024211,-0.00846116,0.9998733,0.009073622
390,-0.00087843504,0.01500275,-0.0011260606,-0.037761968,-0.0009958982,-0.015606342,0.9991644,0.0150705725
391,-8.3433864e-05,0.0049371496,-0.0038582084,-0.0066932184,-0.0034714916,-0.005475956,0.9999566,0.006266433
392,0.00030996944,0.002586789,-0.0032898672,-0.001553934,-0.0030744155,-0.0029273513,0.9999898,0.0041965204
393,0.0017982189,0.0012090167,-0.0030755547,0.002858042,0.0008254469,-0.00074927637,0.9999953,0.0037622268
394,0.0018456493,0.0010063855,-0.0016892751,-0.00039771336,0.0026178085,-0.0011024482,0.9999959,0.0026968285
395,0.000135044,-0.0035002076,0.001173515,0.0011186582,0.0017583283,0.003862356,0.99999034,0.0036941613
396,-0.0011458552,-0.0070940214,0.0036933084,0.0028636893,0.0025357835,0.0060242973,0.99997455,0.00807952
397,-0.00043910314,0.00040652216,0.0016287011,-0.0040630368,0.0013357885,-0.0014424649,0.9999898,0.0017351481
398,-0.0001687873,0.00022604562,0.0010698192,0.0032278416,0.000114829214,-0.0004239642,0.9999947,0.00110639
399,-8.087655e-05,-0.012165658,-0.005629872,0.020330273,-0.0063773287,0.018547725,0.9996009,0.013405418
400,0.0038384066,-0.035046067,0.0026943113,0.026067019,0.012760473,0.04342242,0.9986352,0.035358444
401,-0.0020805981,-0.016607404,0.021533258,-0.0114451945,0.019143978,0.017321642,0.9996012,0.02727299
402,-0.0004369982,-0.0043340614,0.019476233,-0.001196893,0.019987427,-0.0019133411,0.9997977,0.019957423
403,-0.0016326917,-0.010545164,0.016368011,0.002125228,0.017771555,0.0038253532,0.9998325,0.01953914
404,-0.00019035066,-0.002604573,0.00813458,-0.0032813877,0.011846147,0.00206782,0.99992234,0.008543502
405,-0.00023274933,0.010996137,0.003706604,-0.010897494,0.0025982126,-0.012350903,0.99986094,0.011606382
406,-0.00033175552,0.013521755,-0.016867977,-0.0022209843,-0.022187518,-0.016095301,0.9996218,0.021621207
407,-0.0004271398,0.025592646,-0.025770353,0.0029400566,-0.037255004,-0.025940584,0.9989647,0.036321856
408,-0.0014508723,0.021521717,-0.02161076,-0.013775214,-0.025181428,-0.016848365,0.999446,0.030533822
409,0.0015033177,0.020291409,-0.012600033,-0.018124588,-0.01245905,-0.0145023875,0.9996529,0.023932448
410,0.0026481238,0.0071900655,-0.0037066229,0.0011685647,-0.0001206864,-0.0030915323,0.9999945,0.008511677
411,0.0011071367,0.00027512087,-0.0045219846,0.002048326,-0.0015992898,0.0010828052,0.99999607,0.0046636667
412,0.0011486727,-0.002069808,0.00021453867,-0.0029537515,0.004982,0.0030853045,0.9999785,0.002376885
413,-0.00050191686,-0.0066089234,0.0043682037,0.0082112225,0.0042834654,0.0028071224,0.99995315,0.007937946
414,0.005748275,-0.04135343,0.025473725,0.037741233,0.03428571,0.046554267,0.99761355,0.048908688
415,-0.007513066,-0.054082427,0.04090694,0.0018967906,0.029543873,0.047130298,0.9984499,0.0682256
416,-0.0057772794,-0.023376053,0.034362033,0.002677086,0.035365045,0.015001742,0.9992583,0.0419591
417,-0.0019960476,-0.003764264,0.019303208,0.009145537,0.024070786,-0.002999782,0.99966395,0.019767845
418,-0.00038433005,0.00046568236,0.011118842,0.00935343,0.017734049,-0.0028557698,0.9997949,0.011135224
419,-0.002816596,0.008132359,0.009101238,-0.0087659955,0.006276039,-0.008728565,0.9999038,0.012526013
420,-0.0004875308,-0.0047071017,-0.0011337135,-0.0027308322,-0.0009844264,0.006936793,0.99997175,0.0048661893
421,-0.00053905474,-0.0025133735,-0.0028641694,-0.004462525,-0.0056629456,0.0018776065,0.9999722,0.0038485182
422,-0.0010938752,0.00053836394,-0.0018653397,0.0009474597,-0.003004979,-0.0011202033,0.9999944,0.002228428
423,-0.0010718792,0.0019479803,-0.0049373116,0.0023552936,-0.0069936146,-0.0039934264,0.9999648,0.0054148496
424,-0.0025829475,0.011046595,-0.017072327,0.0004728319,-0.026176285,-0.01252889,0.9995787,0.020497885
425,-0.0017644198,0.012850272,-0.02019039,0.006561868,-0.029935414,-0.015522431,0.99940974,0.023997802
426,-0.0061238995,0.02995855,-0.03351468,-0.0074320887,-0.05421867,-0.03312082,0.997952,0.045367945
427,0.011859381,0.013268575,-0.021049455,-0.007295891,-0.012710953,4.958947e-05,0.9998926,0.027564099
428,0.0013741809,0.0061723697,-0.013045092,-0.0009800761,-0.011950903,-0.0055393195,0.99991274,0.014496929
429,-0.000533305,0.026298566,-0.0074017355,-0.018184287,-0.0053346613,-0.027527992,0.9994414,0.027325531
430,0.0038069116,0.008226248,-0.018737925,-0.0044900333,-0.008893458,-0.002019047,0.9999483,0.020815225
431,0.0010208188,-0.014248203,-0.05557012,0.016064344,-0.052742716,0.03995848,0.99767905,0.057376754
432,0.008594008,-0.027024215,0.02287565,0.011777509,0.04205585,0.04141735,0.99818695,0.03643433
433,0.0021045187,-0.055086143,0.09342805,0.027809057,0.078459874,0.048886325,0.9953295,0.10847909
434,-0.012807423,-0.033374317,0.04516292,-0.0032212245,0.03774116,0.031558663,0.9987839,0.057598304
435,-0.0014983757,-0.006421519,0.011252607,0.0030845152,0.017202947,-0.0008291384,0.99984694,0.013042323
436,0.0059061022,0.009487464,-0.0020571728,0.010913399,0.0065882974,-0.016784834,0.99977785,0.011363361
437,0.004648572,0.012684483,0.0008317162,-0.0048220037,0.0011770242,-0.011816102,0.99991786,0.013535032
438,-0.0004475842,0.034532703,-0.033422202,-0.015864082,-0.047897954,-0.04039881,0.99790883,0.048059873
439,0.0104446765,0.060765583,-0.06288477,-0.018206088,-0.07124856,-0.05493828,0.9957781,0.088068396
440,0.01850298,0.06978748,-0.06705011,-0.030336846,-0.05268918,-0.047057007,0.9970402,0.09853106
441,0.0085116485,0.035192546,-0.036409054,-0.003288246,-0.036071375,-0.0185078,0.9991724,0.051347665
442,-0.0008025726,0.007052967,-0.006439307,0.002288837,-0.013547719,-0.004153657,0.999897,0.009584004
443,0.0020646662,-0.011094981,0.005153209,0.041080717,0.0076473933,0.006917287,0.9991026,0.01240633
444,0.008883113,-0.029090583,-0.0021196292,0.09593394,-0.0044648456,0.044903528,0.9943643,0.0304904
445,0.007978421,-0.059864514,-0.02135152,0.13693877,-0.022315012,0.02779987,0.98993784,0.06405702
446,-0.008313626,-0.10242623,-0.04887856,0.010791252,-0.0076531996,0.012957732,0.9998285,0.11379527
447,-0.015580986,-0.16202635,-0.06677899,0.01621714,0.023336193,-0.004047157,0.99958795,0.17593959
448,-0.004281918,-0.06817253,-0.018304309,-0.049119886,0.03354951,-0.006994203,0.99820477,0.07071687
449,0.0034281733,0.028497253,0.005036134,-0.18730192,0.031527035,-0.049539596,0.9805457,0.02914118
450,-0.0001226741,0.05667556,0.037206016,-0.13985974,0.025037099,-0.031463806,0.98935455,0.067796916
451,-0.027269438,0.048132364,0.08313179,-0.04075641,-0.000631174,-0.028921014,0.99875027,0.0998561
452,-0.029622389,0.041956082,0.13756232,0.0045911265,0.004740253,-0.0050306763,0.99996555,0.1468373
453,-0.0006893908,0.0033329017,0.057650365,-0.019602308,0.04986454,-0.0039940695,0.9985556,0.057750743
454,0.005993043,0.047046617,0.026587347,-0.16421238,0.034946736,-0.05320557,0.9843689,0.054370835
455,-0.018487915,0.1241505,0.14914432,-0.13288423,0.022595981,-0.07209821,0.98824745,0.19493379
456,-0.05232365,0.080687456,0.18058516,-0.1347378,0.009662462,-0.058570486,0.9891015,0.20459528
457,-0.04530265,-0.04988949,0.1256086,-0.09469821,0.009740797,-0.028805433,0.9950415,0.14254406
458,-0.019957853,-0.1350404,0.08702903,0.2752795,0.007483298,0.06477843,0.95915014,0.16188972
459,-0.018383525,0.013629264,0.09652014,0.0935756,0.007024737,0.04388387,0.9946198,0.09919601
460,-0.044709206,-0.013041655,0.07937851,-0.13292626,-0.017291583,-0.010402067,0.9909205,0.092032306
461,-0.039811965,-0.010383465,0.051359195,-0.11979659,0.0022386848,-0.04908996,0.99158156,0.06580711
462,-0.036761273,-0.051048487,0.11389848,-0.03361835,-0.0103612,-0.00369799,0.9993742,0.1301161
463,-0.067672655,-0.0715392,0.19643146,-0.033577617,0.007156219,0.005078973,0.9993976,0.21973339
464,-0.076731615,-0.16625182,0.14637555,-0.036627762,0.0043842243,-0.018375995,0.9991504,0.23442101
465,-0.06269222,-0.1446914,0.14599705,-0.050267,0.01836244,-0.008117358,0.998534,0.21489777
466,-0.05629541,-0.13839695,0.1454085,-0.05731224,0.039975066,0.008773985,0.99751705,0.20848626
467,-0.034769863,-0.09901533,0.02927886,-0.08099789,0.032789275,-0.013227637,0.99608696,0.10895059
468,-0.023570284,-0.04554242,0.05169296,-0.020650625,0.016478796,0.004622298,0.9996402,0.07281368
469,-0.0060922103,-0.022041593,0.043845385,0.021289334,0.024125988,0.015417302,0.9993633,0.04945063
470,-0.0037405628,-0.002743673,0.02733235,0.0043328092,0.0070937155,-0.0046498766,0.99995464,0.02772322
471,0.0020239088,0.0041583017,0.014122971,0.0051339073,0.0075396826,-0.003101491,0.99995357,0.014860888
472,0.009588869,0.027700841,-0.008371362,-0.015139505,0.0073390147,-0.024040554,0.9995694,0.030485451
473,0.05356855,0.08245468,-0.06744979,-0.1541017,0.046537455,-0.06186188,0.9850178,0.11923858
474,0.08853951,0.25404674,-0.029564414,-0.23175725,0.089113906,-0.1255645,0.96051073,0.27065298
475,0.015316778,0.28707418,0.12536861,-0.25226945,0.05497472,-0.12435695,0.95805705,0.31362954
476,-0.05742558,0.09646805,0.17212524,-0.20195186,0.030428484,-0.102823414,0.9735075,0.20550153
477,-0.09837652,-0.03194678,0.13800776,-0.14640519,-0.037524626,-0.10788975,0.98260736,0.17246646
478,-0.06125063,-0.0285473,0.20988844,-0.13718146,-0.008698629,-0.034908094,0.9898924,0.22049886
479,-0.047416694,-0.1363239,0.19870593,-0.07680578,0.008941315,0.01862513,0.996832,0.24559437
480,-0.079576015,-0.19341944,0.14194348,-0.05685652,-0.0050370046,-0.013281537,0.9982813,0.25276744
481,-0.05443844,-0.14727025,0.17939036,-0.012554318,-0.029135488,-0.0420201,0.99861294,0.23839667
482,-0.04899905,-0.17323004,0.16163836,-0.035645768,-0.031136157,-0.011155909,0.998817,0.24194321
483,-0.017298926,-0.16389656,0.05854157,-0.039201044,-0.007135908,-0.00129478,0.99920505,0.17489554
484,-0.0062481207,-0.062213864,0.058334824,-0.015134383,0.010134607,0.0009859287,0.99983364,0.08551348
485,-0.0037343726,-0.012015115,0.023395631,-0.0014172314,-0.0078074797,-0.011413985,0.9999034,0.02656434
486,-0.0067597968,0.0055020964,-0.008574559,0.0008538066,-0.019287148,-0.0179602,0.99965227,0.0122266505
487,0.001485412,-0.0016710667,-0.00633087,0.006177433,0.005611058,0.0050559253,0.9999524,0.0067140767
488,0.0025087113,-0.0054886173,-0.009633748,0.016591378,0.008283234,0.0134616485,0.99973744,0.011367833
489,0.03905684,-0.029186599,0.0013478193,0.043038733,0.11129095,0.12064694,0.985498,0.04877613
490,0.009512848,-0.009484479,0.005008261,-0.0043213083,0.03593203,0.020919062,0.9991259,0.014336398
491,-0.0007080123,-0.014800579,0.0069648926,0.0015428863,0.012156746,0.009245876,0.99988216,0.016372787
492,-0.012212749,-0.031005567,0.000979619,0.07661751,-0.027129691,-0.015099112,0.996577,0.033338506
493,-0.0073103565,-0.017205745,-0.010364943,0.054231856,-0.02938265,-0.011580288,0.9980288,0.021375477
494,-0.0021726855,0.0008857796,-0.0077457563,0.005283022,-0.0126691805,-0.009764067,0.99985814,0.008093325
495,-2.5692643e-05,0.011296719,-0.0051274053,-0.012562947,-0.0026119787,-0.020794244,0.99970144,0.012405919
496,0.004834655,0.019608758,2.2250613e-07,-0.041433718,0.015251246,-0.010170059,0.9989731,0.020195972
497,0.012800491,0.01822069,0.005456089,-0.062288992,0.043420844,0.03347387,0.99655116,0.022926295
498,0.016330669,0.0007075835,0.010265381,-0.025631309,0.05105087,0.04498849,0.99735296,0.019302059
499,0.0020233244,0.000515594,0.0022341895,-0.0051365574,0.007601298,0.0023799296,0.99995506,0.0030579865
500,-0.002993195,-0.0019135037,-0.0021163072,0.0006008414,-0.0076912376,-0.0018288096,0.9999686,0.0041351505
501,-0.0012084014,0.0005658287,-0.0034211106,-0.0065734778,-0.0056344345,-0.0063579576,0.9999423,0.0036721101
502,-0.0003985907,0.004511158,-0.0061832857,-0.006935794,-0.009399181,-0.0053271814,0.99991757,0.007664362
503,0.0014657106,-0.00075806485,-0.0022910542,0.00059715257,0.0010880048,-0.0021328088,0.99999696,0.0028234553
504,0.0021330055,0.005426053,0.00070530246,-0.010589853,0.00482814,-0.004966594,0.99991995,0.005872752
505,0.0016680968,-9.519348e-05,-0.0016459208,0.005552368,-0.0001821459,0.0061136335,0.9999659,0.0023453494
506,0.000320919,-0.0031783015,0.0048262803,0.0038273681,0.0072806375,0.0053658313,0.9999518,0.0057877083
507,-0.0029969271,-0.004269083,0.004073703,0.00059702166,0.00036074454,-0.0029147172,0.9999955,0.006618285
508,-0.005576115,-0.002942895,-0.0024892131,0.005693839,-0.013775315,-0.010347019,0.9998354,0.0067786337
