step,x,y,z,qx,qy,qz,qw,trans_norm
248,0.010417055,0.0049844524,-0.04719804,-0.052703504,-0.040705234,-0.02057716,0.9975681,0.048590273
249,0.001893671,9.113863e-06,-0.017237512,-0.014142855,-0.015434976,-0.012900869,0.9996976,0.01734122
250,0.0073054535,-0.008506575,-0.027127197,-0.013603136,0.013769018,0.020968344,0.9995928,0.0293533
251,0.001966928,-0.0039255833,-0.012577076,-0.0054976684,0.005286991,0.016831208,0.99982923,0.013321481
252,-0.003116579,-0.0032278458,-0.023198964,-0.0023853187,-0.013309407,0.016242014,0.99977666,0.023628881
253,-0.0054503996,0.0031463515,-0.01878281,-0.0006047034,-0.01788593,0.007530442,0.9998115,0.019809097
254,-0.0015715528,0.004018551,-0.007535908,0.0016304736,-0.0046349387,0.0022465847,0.9999854,0.0086838035
255,0.0012081338,0.015151231,-0.010614444,-0.007973929,-0.0024753972,0.0085629355,0.9999285,0.018538764
256,0.011962823,0.020434907,-0.0009500607,-0.02889418,0.009994233,0.025812438,0.99919915,0.023698041
257,0.009205989,0.009579133,0.0048979484,-0.025172018,0.017612185,0.015975213,0.9994003,0.0141598
258,0.008981686,0.008626928,0.017005367,-0.044218417,0.024785943,0.025295427,0.99839395,0.021077882
259,-0.0017371898,-0.0010099479,0.010347084,-0.019290455,0.0077208146,0.007110856,0.99975884,0.010540397
260,-0.0038097596,-0.0061567477,0.019752666,-0.037538737,0.015004259,0.014810621,0.99907273,0.021037767
261,-0.0029104266,-0.011416114,0.015359594,-0.021697195,0.004736898,0.019675054,0.99955976,0.019357566
262,-0.0054975213,-0.008740321,0.0055280332,0.0052966755,-0.0072645964,-0.00030412394,0.9999595,0.011712178
263,-0.017471097,-0.021240706,0.010299341,0.045579102,-0.029477103,-0.023321066,0.99825335,0.029368065
264,-0.01746524,-0.0067103384,0.013362725,0.03884178,-0.03957275,-0.03670062,0.99778676,0.02299186
265,-0.003654434,0.0019622925,0.0075571425,0.012941007,-0.009790719,-0.018258285,0.9997016,0.008620666
266,0.0016511213,0.0021903843,0.015323807,0.02745872,-0.00014194589,-0.025369592,0.99930096,0.015567371
267,0.00785151,-0.0063859182,0.016221043,0.024239317,0.021931566,-0.013588986,0.9993732,0.01911932
268,0.0052607814,-0.0028828837,0.01034418,0.0036511444,0.015379516,-0.0016200417,0.99987376,0.011957797
269,0.010330532,-0.0011355287,0.018561542,0.0012266416,0.029667798,0.0023199276,0.99955636,0.02127299
270,0.0011520945,-0.0005183953,0.006496889,0.004055298,0.0019371127,-7.85666e-05,0.9999899,0.0066185817
271,0.0014884716,-0.0032901885,0.008281946,0.020111095,-0.00648125,-0.0049877437,0.9997643,0.009035016
272,0.003993658,-0.010521864,0.0055197715,0.033581167,0.00017461245,0.0011111666,0.99943537,0.012535023
273,-0.00013424669,-0.005381938,0.0024724414,0.012815178,0.00092582207,0.0016453777,0.9999161,0.0059242086
274,-0.005489472,-0.0053351577,0.0037564023,0.012362491,-0.009020747,-0.00012994159,0.9998829,0.008526944
275,0.0007713893,-0.005061083,0.002550844,0.025172247,0.0021122522,0.0007404942,0.99968064,0.005719826
276,0.0032809111,-0.0019564438,0.00027477328,0.011941848,0.0061527076,0.00050190213,0.99990964,0.0038298238
277,0.0035435385,-0.002550504,0.0019107624,0.011697606,0.005259876,-0.0024455234,0.99991477,0.0047657895
278,2.3169198e-06,-0.001509866,0.0010895362,-9.546479e-05,0.00074516534,0.0008306781,0.99999934,0.0018619318
279,-0.0018600457,-0.0032956225,0.0015648399,-0.005442257,-0.0011890056,-0.0035587875,0.9999781,0.004095073
280,-0.0006418086,-0.0010166884,-2.1803764e-05,-0.005161122,-0.0030500994,-0.00088181306,0.99998164,0.0012025178
281,5.110103e-05,0.0021323948,-0.00029569393,-0.0059066643,-0.0019899306,-0.004101878,0.99997216,0.0021534052
282,-0.0021466084,0.00507182,-0.0013682441,-0.009611584,-0.005933682,-0.012694363,0.99985564,0.005674802
283,-0.0030748216,0.0027255605,-0.0020268145,-0.0042792954,-0.0048369938,-0.008122548,0.9999462,0.004581614
284,-0.0007367292,0.0014064899,-0.00025731948,-0.0015803085,-0.0027403096,-0.0045933253,0.99998444,0.0016084765
285,-0.0012096846,0.0035584534,1.8620778e-05,-0.0033911471,-0.0065798652,-0.01257128,0.9998936,0.0037584936
286,-0.0007409646,0.0018610315,0.00012291144,-0.0018867461,-0.0020860946,-0.0033224777,0.9999905,0.0020068816
287,0.0013074992,0.0036404848,0.0027042718,-0.0059335805,0.0066858428,0.00032580362,0.99996,0.004719721
288,0.0017376419,0.0024870632,0.004169541,-0.0013384437,0.0040415227,-0.00480232,0.9999794,0.005156545
289,0.00068091595,0.0012400169,0.0019318211,-0.0018072542,0.0009727026,-0.0017723718,0.9999963,0.0023944145
290,0.00080309756,0.00141533,0.004097247,-0.0032990659,0.00043796748,-0.0024492966,0.9999915,0.004408578
291,0.0009616304,5.456803e-05,0.004023619,-0.00061572494,0.0015701565,0.0032857566,0.9999932,0.004137296
292,0.00072441506,-0.000498472,0.0018823585,0.0013962209,0.0021169719,0.0011972978,0.99999607,0.002077625
293,0.0015937189,-0.0006724996,0.003506647,0.0030011456,0.0053452267,0.0030211313,0.99997663,0.003910085
294,0.0016348802,5.4125063e-05,0.0024768792,-6.7071385e-05,0.0046355836,0.0022463175,0.9999867,0.0029682813
295,0.0005256259,-0.00021033757,0.00062926905,0.0002294499,0.00078099116,0.0006955062,0.9999994,0.0008464656
296,0.0011663613,-0.00064182526,0.00045843955,0.00047618404,0.0033350936,0.0017213479,0.99999285,0.0014080147
297,0.0015836664,-0.0012420788,0.00024456895,0.002084965,0.0055111023,0.0032423176,0.9999774,0.0020274548
298,0.0069462727,-0.006236953,0.0009322207,0.015784485,0.023179121,0.009794535,0.99955875,0.009381861
299,0.0008677393,-0.0063556843,-0.00080504845,0.016930342,-0.0010971016,-0.00068909273,0.9998558,0.006464967
300,-0.0024781548,-0.0022713668,-0.0021051995,0.0057796114,-0.007816887,0.0021140198,0.9999505,0.0039663864
301,-0.0011375102,-0.0018112692,-0.0023392206,0.0023890736,0.00062545,0.0103172995,0.99994373,0.003169634
302,0.0029007944,0.0013253804,0.0008510395,-0.0058027115,0.0076710223,0.00035676596,0.9999537,0.0033008347
303,-0.0014113418,-6.8538786e-05,-0.0010453841,0.0014615319,-0.006248205,-0.0025113733,0.9999763,0.001757672
304,-0.0027053296,0.00039342424,-0.0025607941,-6.182075e-05,-0.0052681286,0.003045135,0.99998146,0.003745832
305,0.00079197675,0.00080100907,0.00029528,-0.0036168676,0.0048112287,0.0020117813,0.99997985,0.0011644883
306,6.662733e-05,-0.00014729044,0.0006865357,7.549819e-05,-0.0034984138,-0.0021924872,0.9999915,0.00070531195
307,-0.0012680051,0.00040338852,-0.00089743786,0.00015853741,-0.0026963628,0.002818432,0.9999924,0.0016049779
308,0.0004367573,0.0010838086,0.00063822645,-0.0037576011,0.0038307323,0.00026645671,0.9999856,0.0013314395
309,-8.4828054e-05,0.0007319073,0.00085400813,-0.0003536979,-0.000362054,-0.0035104307,0.9999937,0.0011279247
310,5.0977793e-05,0.0011945157,-0.00013995155,-0.0002514048,0.00017547746,-0.0014572523,0.99999887,0.0012037662
311,0.0002350234,0.0012854167,0.0002476247,-0.0015981956,0.0015234349,-0.00049223134,0.99999744,0.0013299811
312,0.0012777963,0.003301956,0.0010537807,-0.004079439,0.004143412,0.0015319968,0.99998194,0.003694067
313,2.7593462e-05,0.0040828846,0.0016616208,-0.009884632,0.00037583918,-0.0027771185,0.9999472,0.0044081393
314,3.63886e-05,0.0014147437,0.00081145606,-0.0049194386,0.00029321745,-0.0017528774,0.9999863,0.0016313444
315,0.0005857126,-0.0012920854,0.00075238495,-0.0002320405,-0.0036965827,-0.0017516338,0.9999916,0.0016058104
316,0.0003580311,-0.0015170845,-0.00020753576,0.0027596622,-0.0023058914,-0.00039656245,0.99999344,0.0015725148
317,0.00025415077,-0.0020474212,-8.408256e-05,0.0030028645,-0.003235297,-0.0011058354,0.9999896,0.0020648476
318,0.0010417484,-0.0025844323,0.0015381405,0.0049074125,-0.0014040484,-0.0033932892,0.9999812,0.0031828298
319,0.0018850785,-0.0012975878,0.0010881136,0.002392083,0.0039594234,-0.00088647404,0.9999889,0.002534018
320,0.003274717,-0.002289652,0.0015042936,0.0027747585,0.008137239,0.0021027362,0.99996084,0.004269564
321,0.0009372171,-0.0016382621,0.0008749185,0.00045078737,0.0031285877,0.0030185482,0.99999046,0.0020803271
322,0.0004176026,0.00088759785,0.0005209876,-0.003605648,0.0016717114,0.0009837387,0.9999916,0.001110698
323,0.0008544174,0.000902172,0.00073404465,-0.0019606773,0.0022774108,0.00064095075,0.9999953,0.0014431787
324,0.0003477444,0.0004209079,0.00014942676,-2.692006e-06,0.0013541091,0.00025453983,0.99999905,0.0005660548
325,-1.8683615e-05,0.0011342615,-2.8156971e-06,8.503539e-06,0.0018116261,-0.0005215712,0.9999982,0.0011344189
326,-0.00056463265,0.012974727,-0.00024334386,-0.050082013,0.0036832832,0.012418374,0.9986611,0.012989286
327,6.885726e-05,0.016177004,9.855079e-05,-0.06981998,0.0047846986,0.01776016,0.99739003,0.016177451
328,-0.0033919793,0.035409603,0.0057366835,-0.15313813,-0.0045614922,0.046806682,0.9870851,0.036031306
329,-0.0050713955,0.01609939,0.012135917,-0.09249582,-0.01823257,0.032849576,0.995004,0.020789178
330,-0.002683831,-8.301582e-06,0.007294933,-0.030822655,-0.009724483,0.0017316662,0.9994761,0.00777297
331,-0.0069647036,-0.012521586,0.020307276,-0.039112408,-0.019978352,-0.0073304176,0.9990082,0.024853224
332,-0.0039547,-0.024910286,0.027633889,-0.0129034845,-0.012004873,-0.012738519,0.99976355,0.037413817
333,0.00034837026,-0.012771594,0.014883266,-0.0069330903,0.0016887008,-0.008052541,0.9999421,0.019614957
334,0.00088750495,-0.02607788,0.027125483,-0.0073142303,0.0064620865,-0.015683938,0.99982935,0.037638217
335,-0.0005506471,-0.012205291,0.011024743,-0.0014101046,-0.0040917606,-0.00859893,0.9999537,0.016456528
336,0.0015978169,-0.021116732,0.017243275,-0.0032490739,0.0047226883,-0.0013163481,0.9999827,0.027309338
337,-1.1665249e-05,-0.023438573,0.010352967,0.014756088,0.014223609,0.022508504,0.9995366,0.025623247
338,-0.0030358648,-0.016189167,0.0018360447,0.029744176,0.004675577,0.013209116,0.9994593,0.016573371
339,-0.0073629166,-0.048515845,-0.009041003,0.15888585,0.0059579643,0.013982532,0.98717993,0.04989729
340,-0.002855376,-0.045047835,-0.020194702,0.1967155,0.009162511,-0.0023401845,0.980415,0.04944984
341,-0.0006854617,-0.014137819,-0.013131908,0.072508,0.004973269,-0.0057210783,0.997339,0.019307895
342,-0.004194631,-0.011928766,-0.034425776,0.079908535,-0.007119804,-0.021359663,0.9965479,0.036674574
343,-0.001120923,-0.0010883685,-0.020183044,0.003684102,0.0063892356,-0.0070166755,0.9999482,0.020243425
344,-0.005230751,-0.0035580886,-0.045975916,-0.018104786,-0.009194273,-0.007557441,0.9997653,0.04640911
345,-0.0018919517,-0.0072459555,-0.045301832,-0.01483256,-0.020436963,-0.012656696,0.999601,0.045916654
346,0.00455355,-0.0034691216,-0.021356711,-0.00913097,0.000971722,0.004417155,0.9999481,0.022110602
347,0.013407744,-0.0073653716,-0.03881114,-0.007914385,0.0015873597,-0.0014045588,0.99996644,0.041717153
348,0.009922373,-0.009288586,-0.03361244,0.012871499,-0.0041648424,-0.024809184,0.99960065,0.036256414
349,4.0503096e-06,-0.0073821605,-0.013937228,0.011223454,-0.0041134325,-0.011883608,0.99985796,0.015771577
350,-0.004633567,-0.014742359,-0.0237811,0.013271964,0.0017904626,-0.009356695,0.99986655,0.028361026
351,-0.0030514905,-0.0060474873,-0.011005996,-0.0009293284,0.0036827424,-0.0064673815,0.99997187,0.012923453
352,-0.0039920514,-0.011113775,-0.020210104,-0.00061579683,-4.125653e-05,0.0015630441,0.99999857,0.02340728
353,0.0020266974,-0.008355615,-0.016555658,0.004854,-0.0014156846,0.01015575,0.9999356,0.018655123
354,0.0004516033,-0.0027590948,-0.006728534,-0.0031816973,-0.011184246,0.01157872,0.99986535,0.0072862697
355,0.0058156746,-0.005915781,-0.008642608,-0.014649565,-0.013043019,0.03262322,0.9992752,0.0119797
356,0.007210029,-0.007988312,-0.0022263548,-0.008092328,-0.008969648,0.01928215,0.9997411,0.010988826
357,0.0030233182,-0.002963608,0.00046427015,-0.0056219446,-0.0030082345,0.006138868,0.99996084,0.0042589875
358,0.0050548716,-0.002667535,0.0026211422,-0.012958404,0.0006673713,0.0135398805,0.99982417,0.0062879133
359,0.0043492746,0.00059046596,0.0013907186,-0.0053606923,0.015299328,-0.0017431268,0.9998671,0.00460423
360,-0.0012822667,0.0019274116,3.8023143e-05,-0.0015984806,-0.003305483,-0.005619501,0.99997747,0.0023152903
361,-0.0039715176,0.0033118539,0.0041096252,-0.0009843099,-0.01880711,-0.009447383,0.99977803,0.006605327
362,0.0012082256,0.0018193781,0.0030975465,0.0002687392,0.0025199328,-0.0033045174,0.99999136,0.0037900845
363,0.0012118621,0.0015634004,0.004945282,0.0069671636,0.0004723975,-0.0034272943,0.9999697,0.005326222
364,-0.00062207313,-0.00085908145,0.005593278,0.007389026,-0.0052137636,-0.00029816726,0.99995905,0.0056929565
365,-4.894796e-05,-0.000672067,0.003106613,0.0034919325,-0.0005988227,-0.00013676756,0.99999374,0.0031788542
366,0.00011893922,0.0015407783,0.005055106,0.0018291048,-0.0021556686,-0.0029140052,0.9999918,0.0052860416
367,-0.00033698324,0.00375961,0.0043569747,-0.00049172126,-0.004126022,-0.0048157563,0.9999798,0.005764673
368,-0.00033457964,0.0026196546,0.0022393516,-0.0011431148,-0.0012837366,-0.0033485703,0.9999929,0.0034625467
369,0.00011450696,0.005223178,0.0045936937,-0.0012421528,-1.5760626e-05,-0.008536519,0.9999628,0.006956775
370,0.00068218936,0.0027448835,0.0021959776,-0.00150842,0.0019800349,-0.0019055407,0.9999951,0.003580794
371,0.0013010172,0.005159214,0.0041241436,-0.0033152788,0.004688475,-0.0031475793,0.99997854,0.006731916
372,0.0008323955,0.0040095346,0.0042368965,-0.0016391329,0.0035155937,-0.0034957947,0.99998635,0.005892414
373,0.00021222979,0.00207852,0.0019037445,-0.0015783908,0.00051369745,-0.0014850684,0.9999975,0.0028265757
374,0.0008396073,0.003682124,0.003275418,-0.0028774654,0.0028364465,-0.001880908,0.99999005,0.004999134
375,0.00064034085,0.0028674514,0.0024402284,-0.0013789842,0.0031081787,-0.0030290817,0.9999896,0.0038192968
376,4.108146e-05,0.00096587505,0.00076829013,0.0009932329,0.0015076705,-0.0024044563,0.99999547,0.0012348571
377,-0.00031263698,0.0017978515,0.0012211007,0.0008177109,0.0008983832,-0.0031462018,0.99999434,0.0021957
378,-0.00054822426,0.0016335425,0.0003858489,-5.5946293e-05,0.0007807914,-0.003943084,0.9999919,0.0017657549
379,-3.0671054e-05,0.00041500566,-1.8428014e-05,0.0006890575,0.0005678522,-0.001764028,0.99999803,0.0004165453
380,3.9655682e-05,0.0013298473,-3.7612503e-05,-0.0016558937,0.0008939334,-0.0014951406,0.99999714,0.00133097
381,-2.602551e-05,0.00084163377,2.7039002e-06,-0.0019593164,0.00010879667,-2.9278175e-05,0.9999981,0.0008420404
382,0.0002306382,0.0011346404,-0.00011015523,-0.0028020854,0.0010802164,-0.0005007785,0.99999535,0.0011630722
383,0.00011504488,0.0007056116,-0.00044304738,-0.0013221917,0.00036157935,-0.00088235,0.9999987,0.0008410791
384,8.1746024e-05,0.00033186915,-0.00027239945,-0.0005620964,6.567938e-05,-0.00058975874,0.99999964,0.0004370595
385,-0.00021432359,0.00051677105,-0.00046789108,-0.00032506368,-0.0006604539,-0.0017399362,0.9999982,0.0007293209
386,-0.0002932807,0.00040524598,-0.00041671586,-0.00029576352,8.040726e-05,-0.0008647459,0.9999996,0.00065106835
387,-0.00021932286,0.0002884373,-0.0002230323,-0.00054520194,-0.00028282552,0.00013571198,0.9999998,0.0004254903
388,-0.000117311305,0.0006903066,-0.00027637082,-0.0006258602,3.2002034e-05,0.00020646598,0.99999976,0.0007527722
389,8.872613e-05,0.00047116994,-2.841759e-05,3.1347376e-05,0.0004907601,-0.00012780038,0.9999999,0.00048029263
390,7.3054565e-05,0.0014652436,9.789918e-05,-0.0005436819,0.0020772854,-0.001418711,0.99999666,0.0014703266
391,-0.00023429231,0.001625054,-0.00020836375,-0.0005018872,0.0010350003,-0.0009192587,0.9999989,0.0016550254
392,9.75777e-05,0.0010692768,-0.00015134916,-0.0009240302,0.0008835935,0.000130873,0.99999917,0.0010843343
393,0.001317258,0.0026830297,3.5104935e-05,-0.0036120606,0.0056542126,0.0024281107,0.99997455,0.0029891552
394,-0.0026223406,0.00048606808,-0.0012023952,0.00262863,-0.008751832,-0.0014223045,0.99995726,0.0029255233
395,-0.004076286,-0.00042165926,-0.0019998366,0.002444507,-0.013316387,0.00014454885,0.9999083,0.004559962
396,-0.008289399,-0.00036967354,-0.0040331394,0.0026498712,-0.025307713,-0.0011942087,0.9996755,0.009225888
397,-0.0020050902,0.00057027163,-0.0010171923,-0.00093107705,-0.004776094,-0.0009313266,0.9999877,0.0023195422
398,0.0036561226,0.0030857502,0.0003893672,-0.0062706154,0.013045489,-3.5423338e-05,0.9998952,0.0048000724
399,0.0039431723,0.0014606545,0.00087398035,0.002356006,0.013727174,-0.00765576,0.9998737,0.004294876
400,-0.0013711747,-0.0011216938,-0.0008881875,0.005966812,-0.00010647375,-0.0070371116,0.99995744,0.001981715
401,-0.010388109,-0.0038950748,-0.0033009495,0.00938767,-0.017960193,-0.028815977,0.9993793,0.011575002
402,0.0004656688,-0.00042521703,-0.00087035284,-0.0039826953,0.014194872,-0.005649406,0.99987537,0.0010747889
403,0.0052889115,-0.0019530886,-0.00013613158,0.004286097,0.017990222,0.006519485,0.9998077,0.005639652
404,0.008777964,-0.0039249123,-0.0007081024,0.013432031,0.024061963,0.012159995,0.9995463,0.009641524
405,-0.0029894186,0.0020544543,-0.0010905225,0.0048871674,-0.006694082,-0.0040646335,0.9999574,0.0037876966
406,-0.0025720636,0.0026035835,-0.00028880447,-0.0009038829,-0.007793106,-0.0041273744,0.9999607,0.0036711805
407,0.0011177921,0.0033167996,0.002052683,-0.0021952726,-0.0003735289,-0.001294377,0.99999666,0.004057601
408,0.001005627,0.0007098367,0.0010845751,0.00092518784,0.0022517133,-0.00017864958,0.999997,0.001640566
409,0.0012740194,0.001241289,0.0014547823,0.00020446777,0.0056342822,0.0002558544,0.9999841,0.0022978936
410,0.00021613146,0.00077944703,0.0007646741,-0.00016827614,0.0020173872,0.00032366498,0.9999979,0.0011130935
411,-7.4840624e-05,0.00076133857,0.00027517902,-0.0012823385,-0.00014872097,0.0010450821,0.9999986,0.00081299513
412,-0.0007295947,0.0020786198,0.00058100984,-0.0018900604,-0.0014154367,0.0016442452,0.9999959,0.0022782758
413,0.0002904217,0.0004606703,0.0013284961,0.0019362303,0.0017763263,-0.0014038247,0.9999956,0.0014357798
414,0.00046877193,-0.0003740886,0.00051687774,0.0028155164,0.0015364704,-0.0008711091,0.99999446,0.00079173985
415,0.0007835468,-0.00041100392,0.00027215647,0.0037596733,0.0036578714,-0.0015383891,0.99998504,0.00092570996
416,0.00023352014,-9.794483e-05,8.1074984e-05,0.00047002008,0.0002527529,8.055482e-05,0.9999999,0.00026589097
417,0.00087808,-0.00064728945,9.1097965e-05,-0.0011424712,0.0015039388,0.0011383703,0.99999756,0.0010946721
418,0.0017919651,-0.0008440675,-4.0194536e-06,-0.0024667897,0.004308289,0.003531299,0.99998146,0.0019808093
419,0.0010106543,-0.00034476543,-3.7813435e-05,-0.0020255956,0.0023688453,0.001823512,0.9999935,0.0010685107
420,0.0017978125,-0.0014208867,8.043215e-05,-1.8541114e-05,0.004196433,5.0117713e-05,0.9999912,0.0022929278
421,0.0011692423,-0.0009344456,-0.0003001365,0.0017977929,0.001942666,-0.0021762634,0.9999941,0.0015265641
422,0.0003940713,-6.4439715e-05,-9.596529e-05,0.00021896562,0.0010923218,-0.00028466928,0.99999934,0.00041067507
423,0.00042821557,0.00090546836,-3.0741742e-06,-0.002192915,0.0011982404,-0.0005695029,0.9999967,0.0010016242
424,0.0002652571,0.00094425795,0.00012219102,-0.00077184977,0.0005220139,-0.00042887343,0.99999946,0.0009883902
425,0.0001681534,0.00073289016,0.000106889915,-0.00048578728,0.0006509719,0.00020458442,0.99999964,0.00075949257
426,-0.00019215608,0.0017859545,0.00024834005,-0.0007808665,0.0010182969,-0.0017349002,0.9999977,0.0018133478
427,-0.00038854813,0.0011524017,0.0001452304,-0.00072843436,-0.0008270918,-0.0003465638,0.99999934,0.0012247821
428,-0.00017466719,0.0031208678,0.00049605477,-0.0021264197,0.0003847051,-0.0019067129,0.9999958,0.0031648688
429,-0.00054465875,0.002293434,0.00014477699,0.003933829,0.0010528413,-0.005070454,0.99997884,0.0023616632
430,-0.0014487806,0.0007779943,-0.0003410168,0.0035755467,-0.0027122225,-0.0029098121,0.9999857,0.0016794442
431,-0.0026097489,0.0014853512,-0.0010965656,0.007855225,-0.0047322283,-0.0043409364,0.9999485,0.0031967973
432,-0.0013788107,0.0016616003,-0.0012072718,0.006286569,-0.0005330235,-0.0025621587,0.9999768,0.0024737704
433,-0.00038048218,0.00042107888,-0.0005181659,0.00383593,0.0015726025,-0.00033600425,0.99999136,0.00076848554
434,0.011143326,0.00061244454,0.00030764012,0.0019494705,0.048638232,0.0341112,0.9982319,0.011164383
435,0.004687101,-0.0011953979,0.0025128273,0.0024745185,0.01563209,0.0046982365,0.9998637,0.0054508895
436,-0.010857745,-0.0015407455,-0.0033448958,0.014136849,-0.040928345,-0.023240715,0.9987917,0.01146529
437,0.00074689026,-0.0009956323,-0.0026377765,-0.005553737,0.0060994662,0.029965494,0.9995169,0.002916675
438,0.0041745706,0.0004958065,0.0020013845,-0.0048827017,0.014232043,0.0027680919,0.99988294,0.004656007
439,-0.0068108435,0.0017668686,-0.0013838564,-0.0012641775,-0.027919548,-0.027046196,0.99924344,0.0071710856
440,-0.00097567716,0.0057675843,-0.004444003,-0.029903522,-0.00014368515,0.020537667,0.9993418,0.007346165
441,0.0051513417,0.011656593,0.00016415463,-0.053539902,0.021480763,0.020789932,0.99811816,0.012745173
442,0.0034103468,0.039573863,0.00072918116,-0.17335746,0.004400615,0.014558191,0.9847415,0.03972723
443,0.008503688,0.030326065,0.0086448435,-0.14326422,-0.0023043016,0.027684333,0.9892945,0.032660622
444,0.0059465487,0.005567458,0.0049458533,-0.046238624,0.00045672242,0.013063786,0.9988449,0.009529926
445,0.001082158,0.00038364803,0.0033626023,-0.05640066,-0.0046921815,0.022943191,0.99813354,0.0035532163
446,-0.0052685523,-0.0020077524,0.00016040803,-0.016738271,-0.005660253,0.007753282,0.9998138,0.0056404294
447,-0.017996863,-0.008153597,0.005727974,-0.030519987,-0.015867487,0.0030783329,0.9994035,0.020571288
448,-0.022486657,-0.02087,0.020539295,-0.021469582,-0.02210836,-0.007633658,0.99949586,0.03691977
449,-0.010752245,-0.017861953,0.017707184,-0.003134833,-0.01132743,-0.0101590585,0.9998793,0.027353326
450,-0.013707271,-0.04723893,0.046785217,0.00026715145,-0.011793419,-0.03473484,0.99932694,0.067884184
451,0.0036372223,-0.0478533,0.047133498,-0.007462196,0.007153601,-0.018472837,0.99977595,0.067266144
452,0.0049619935,-0.02055431,0.019840404,-0.0056131114,0.005101965,-0.001593508,0.99996996,0.028995562
453,0.012198807,-0.026843121,0.027093513,-0.012722855,0.0088266935,0.002483035,0.99987704,0.040042758
454,0.0040324302,-0.0057738344,0.008400833,-0.013443712,0.0032522487,0.0033602663,0.9998987,0.010962283
455,0.006068202,0.0009143316,0.00708187,-0.028164271,0.0047131185,0.011214941,0.9995293,0.009370804
456,0.0024833826,0.011439123,-0.0035865877,-0.018690478,0.009881036,0.011286832,0.99971277,0.012242726
457,0.00019833521,0.0069457227,-0.0049035433,-0.005122424,0.0043032886,0.00523547,0.99996394,0.008504536
458,0.001233573,0.00823235,-0.011726133,0.0126454905,0.003866431,0.010406126,0.99985844,0.014380385
459,0.0002360681,-0.02091481,-0.017164318,0.1354187,0.0009485631,0.002174114,0.9907856,0.027057324
460,-0.0009016746,-0.024455018,-0.012372012,0.119270355,0.002801557,-0.0024467306,0.99285483,0.0274213
461,-0.002833207,-0.050263423,-0.027549466,0.23618281,0.008080982,-0.0044080983,0.971665,0.057388254
462,-0.0026936356,-0.01881245,-0.005429807,0.082922615,-0.00068107556,-0.0037591925,0.99654865,0.019764785
463,-0.0018179792,-0.016650781,-0.0011690365,0.08731935,0.006893443,-0.011651596,0.9960884,0.01679048
464,0.0024449173,-0.0032444678,0.0037363544,0.046014898,0.010569702,-0.0064111077,0.99886423,0.005519469
465,0.0032662323,0.0018066359,0.0018409181,0.011968252,0.009527805,-0.00422269,0.99987406,0.004161873
466,0.0037615036,0.006075779,0.00079895166,0.0048467773,0.009515812,-0.012054683,0.9998703,0.007190433
467,-0.0016325642,0.002720852,-0.0045302347,0.010093645,-0.0053438977,-0.0066523477,0.9999127,0.0055309427
468,-0.0018130273,0.0010009501,-0.0033161547,0.007324821,-0.00462875,-0.0028925524,0.9999583,0.0039097127
469,-0.0032210234,0.002930055,-0.0065995236,0.011254967,-0.0071236105,-0.0014591138,0.99991024,0.007906575
470,-0.0032554546,0.0042940546,-0.0054542013,0.0041377936,-0.008434272,-0.0014549694,0.9999548,0.007667151
471,-0.0015658466,0.0018598457,-0.0028909466,0.0005332051,-0.004597713,-0.0020586667,0.9999872,0.0037773633
472,-0.0024148442,0.0016935453,-0.0057627815,0.0027231302,-0.004869107,-0.0034507895,0.9999785,0.006473733
473,-0.0010472361,0.0005975152,-0.002893096,0.00042710968,-0.0015971112,-0.0010056563,0.99999815,0.0031342835
474,-0.0025664992,0.0005902643,-0.0062649813,-2.3747436e-05,-0.006383716,-0.0012863063,0.9999788,0.006795978
475,-0.00306479,0.00041648326,-0.005436222,-0.0003395527,-0.009397644,0.0014937901,0.99995464,0.006254511
476,-0.0013647887,0.0005840633,-0.001768482,8.448824e-05,-0.0040002274,0.00075010763,0.9999917,0.0023089624
477,-0.0014856522,0.0023827844,-0.0020482182,-0.0025930658,-0.0019138074,-0.00049591623,0.9999947,0.0034756325
478,-0.0012790848,0.002260304,-0.002069692,-0.0041905707,-0.0011200526,-0.0013053332,0.99998975,0.0033209422
479,-0.0007737062,0.0006141616,-0.0014847617,-0.0015019454,-0.0017744803,-0.0003943763,0.9999972,0.0017833489
480,-0.0015399317,0.0005600263,-0.003869125,-0.004306045,-0.0016726815,0.0010943472,0.99998873,0.004201803
481,-0.0013604303,-0.00035304457,-0.0024258422,-0.0016159235,-0.0021036405,0.00037016155,0.9999964,0.0028035908
482,-0.00232978,-0.0015260573,-0.005607853,-0.0018252424,-0.0018971128,0.0010867693,0.99999595,0.006261369
483,-0.0020739795,-0.0030416604,-0.0068978043,-0.0025247466,0.003208041,-0.0018120577,0.99999005,0.007818746
484,-0.002283839,-0.0035637002,-0.005100199,-0.0013706505,-0.00093532377,0.0008070199,0.9999983,0.0066278134
485,-0.005225928,-0.010567911,-0.013319937,-0.005450935,-0.0055401437,0.0109581975,0.99990976,0.017787967
486,-0.0057509947,-0.014119081,-0.016973497,-0.0075693675,-0.010107318,0.017115403,0.9997738,0.022814952
487,-0.004371826,-0.00799983,-0.010068797,-0.0056928117,-0.0065964395,0.00845043,0.9999263,0.013582739
488,-0.017789332,-0.018673304,-0.02635359,-0.021075545,-0.044316575,0.03443265,0.9982015,0.036873627
489,-0.020419551,-0.015645448,-0.037546225,-0.03471791,-0.03741904,0.029523723,0.9982599,0.04551326
