frame,x,y,z,qx,qy,qz,qw
245,0.539704,-2.801968,0.149176,0.12238644102416472,-0.5590909311103902,0.13929305802750286,-0.8081066351595575
246,0.528225,-2.868681,0.153742,0.10095814900813006,-0.5399779240434839,0.14293153001151013,-0.8232872350662985
247,0.530651,-2.893854,0.151486,0.10415444103151522,-0.5366240301623726,0.1261001790381556,-0.8278195742504829
248,0.531282,-2.895848,0.153498,0.07626036095855011,-0.5282110817129008,0.1800510899021366,-0.8262923305508844
249,0.541485,-2.830376,0.153731,0.11995294099286066,-0.5118413519695364,0.20784378898762962,-0.824882222950905
250,0.544471,-2.737636,0.157648,0.19273515091279117,-0.5023442917726992,0.17409224692122674,-0.8247395126268219
251,0.549081,-2.701178,0.15152,0.22407061001037917,-0.5196260700240696,0.13881296800642995,-0.8127189360376459
252,0.554256,-2.722876,0.143763,0.204118280956561,-0.5408997118848895,0.1058563319774724,-0.8090473818278243
253,0.583453,-2.786817,0.103908,0.21323866886678364,-0.5955006356279735,0.03802970397624174,-0.7736032605167077
254,0.58945,-2.752853,0.070901,0.395292257172069,-0.598657450260593,-0.2777035571208831,-0.6389319392781243
255,0.589102,-2.628974,0.051273,0.4802678661345466,-0.539052033151015,-0.43637127512224905,-0.536978391150434
256,0.61234,-2.455611,0.045502,0.5619229479248591,-0.46628231193764824,-0.5295923609291823,-0.43168893594227414
257,0.691733,-2.337246,0.034232,0.6198286858582515,-0.38470189191202264,-0.5817672058669557,-0.3596717569177467
258,0.764038,-2.222872,0.037142,0.6569470069152454,-0.31669285895914256,-0.6187805529201694,-0.29195357596233423
259,0.742488,-1.989942,0.036162,0.665981480041104,-0.2916885360180028,-0.6293000450388401,-0.27453218301694393
260,0.764071,-1.766126,0.022674,0.664990829926372,-0.30388487896635374,-0.6291362349303419,-0.2638726479707839
261,0.793526,-1.56295,0.024624,0.6774581539909447,-0.31639081499577093,-0.6182741329917357,-0.24224862899676194
262,0.724749,-1.356605,0.005489,0.6630982457305965,-0.3652658388515998,-0.5994894057564395,-0.25979614289445
263,0.645017,-1.14347,-0.001009,0.6385318258025622,-0.4505584388606846,-0.5583259008273623,-0.27847152291389493
264,0.62007,-1.080553,-0.015397,0.6478783612526164,-0.4764195431857624,-0.5388532532101061,-0.2508290640978016
265,0.556261,-1.095658,-0.018347,0.7057936848925502,-0.3925254339402421,-0.5685404079134457,-0.1566552349761509
266,0.532839,-1.125012,-0.002845,0.7081445670437635,-0.3441983790212716,-0.5922811650366032,-0.1710607190105716
267,0.510807,-1.151941,0.02695,0.6913168642564266,-0.26371659509781903,-0.6325543762346301,-0.22893123808491628
268,0.51231,-1.138117,0.039046,0.683881182842414,-0.20916561595180216,-0.650417256850125,-0.25595637294102025
269,0.500895,-1.067733,0.036369,0.6889731499627098,-0.18485047198999505,-0.6576540879644048,-0.24215160998689367
270,0.330135,-0.979409,0.029352,0.6874972261646385,-0.16579826403970457,-0.6527964411563286,-0.2715056280650189
271,0.156429,-0.822256,0.034565,0.6750947210061057,-0.19825551700179306,-0.6488802660058687,-0.2896485250026196
272,0.066953,-0.613177,0.045404,0.6616935440326769,-0.21756317901074407,-0.6474228850319722,-0.30930813901527476
273,-0.071462,-0.416237,0.041511,0.6438912649882799,-0.24716581999550108,-0.6205926499887039,-0.3730654889932094
274,-0.193748,-0.237813,0.05676,0.6143188061389224,-0.2836618610641475,-0.5928836091340751,-0.43662040609873765
275,-0.226591,-0.081366,0.05908,0.5917376578921176,-0.3230820549410974,-0.5521804568993294,-0.4904704609105801
276,-0.292689,0.091487,0.059306,0.555736653050006,-0.38404848203455727,-0.5137870170462313,-0.5288538900475871
277,-0.3561,0.204765,0.060524,0.5271670668871468,-0.430573327907825,-0.48698031189574975,-0.5473131358828339
278,-0.380813,0.223459,0.068308,0.49220040794191167,-0.44315892294769943,-0.44442522094755,-0.6031874919288133
279,-0.398269,0.228308,0.076846,0.4722514538462623,-0.418330088863816,-0.40335858986868983,-0.6627822787842365
280,-0.419943,0.222959,0.081026,0.48346298285273925,-0.37779444788492544,-0.3897096258812961,-0.686776023790811
281,-0.379374,0.205522,0.085584,0.4489390211890525,-0.4167200931754848,-0.39272700116538106,-0.6859764002888712
282,-0.315341,0.186327,0.097611,0.40185945102757087,-0.44480199503051715,-0.37185555902551237,-0.7087902440486289
283,-0.283495,0.178315,0.113473,0.38181393098437466,-0.44085138498195864,-0.35320934798554526,-0.7315130449700636
284,-0.318226,0.200438,0.097947,0.40792693195958774,-0.4378665709566217,-0.4017982589601949,-0.6931281579313336
285,-0.368086,0.228344,0.073728,0.4851470723610313,-0.4372923583254193,-0.4716553043509911,-0.5924094744408526
286,-0.420532,0.261471,0.042058,0.5784000272364095,-0.45088108718428865,-0.5168129082112369,-0.44166058418051996
287,-0.482845,0.276026,0.038364,0.641608623002923,-0.37962736000172953,-0.5672899860025845,-0.3498621360015939
288,-0.489445,0.294685,0.04422,0.6367582789647537,-0.3465783629808159,-0.5903962959673199,-0.35475984298036306
289,-0.447807,0.331604,0.052042,0.6152047527389434,-0.3245086098622977,-0.5936803947480771,-0.4046737738282803
290,-0.458942,0.387133,0.070816,0.5874645411009908,-0.2728485010469053,-0.5969753301026257,-0.47334930408137327
291,-0.540141,0.473257,0.083953,0.5640674991566746,-0.2418300200671704,-0.5798987681610719,-0.5357830871488184
292,-0.603175,0.512765,0.084235,0.5739087661128437,-0.2232361700438934,-0.5680061411116832,-0.5460433721073648
293,-0.653013,0.525427,0.064167,0.6433196570413411,-0.19699243801265912,-0.6191281340397864,-0.4049866070260253
294,-0.649548,0.526025,0.057405,0.6717943437318651,-0.1606978389358603,-0.662790018735459,-0.2890985218846114
295,-0.636416,0.532207,0.064838,0.6534674661005608,-0.14402084402216309,-0.7021963371080595,-0.24322535103742945
296,-0.6487,0.519836,0.069782,0.6453505961772055,-0.11878703403261748,-0.7136781691959674,-0.24510348706730245
297,-0.658386,0.501368,0.07602,0.6302626289019676,-0.08934843598610256,-0.7200908328879956,-0.2761432019570481
298,-0.65227,0.492783,0.077953,0.6215754560250931,-0.1014262080040946,-0.7213508200291211,-0.28811399001163124
299,-0.648233,0.482797,0.078817,0.6177755087811128,-0.10735700196196178,-0.7286311227418348,-0.27554415590237047
300,-0.651685,0.467485,0.084954,0.6068591501342502,-0.07434030201644566,-0.7461111171650557,-0.263654494058326
301,-0.632752,0.447953,0.082161,0.6136578649537792,-0.03716468699720075,-0.7633077049425075,-0.19850480698504858
302,-0.625253,0.390322,0.071163,0.6291432620673448,0.017616581001885716,-0.7642551530818076,-0.14065017901505547
303,-0.620342,0.347733,0.06546,0.639698362013151,0.047935062000985455,-0.7610557580156458,-0.09634505000198067
304,-0.625549,0.321245,0.077018,0.61403188762259,0.07414934495442468,-0.7751774555235431,-0.1287114139208885
305,-0.611599,0.309197,0.096104,0.5573154530168325,0.08853296200267396,-0.8030337250242541,-0.19156783900578592
306,-0.61544,0.346498,0.086277,0.5985350048444291,-0.040865627989378234,-0.770319360799779,-0.2160877849438346
307,-0.621173,0.375306,0.073248,0.62687789040331,-0.11807946907596795,-0.7324314744712191,-0.23796109915309532
308,-0.603671,0.397287,0.072784,0.6200446061222183,-0.1500947360295855,-0.7230845231425288,-0.2648868230522124
309,-0.602495,0.416927,0.063404,0.6316830369354407,-0.18052024498155045,-0.7150722389269182,-0.2388737639755866
310,-0.621743,0.405913,0.062626,0.6460627512245991,-0.14764347405132722,-0.7129243102478431,-0.22922315307968782
311,-0.68242,0.41316,0.048272,0.6868167011673634,-0.14356087903498288,-0.6785605281653515,-0.2173216570529569
312,-0.689822,0.490032,-0.028249,0.7299631237621569,-0.3442459878878347,-0.5880525618083955,-0.05331718598262772
313,-0.674515,0.431687,-0.089013,0.7638730008744206,-0.3337329549451349,-0.5518769069092724,0.0234996369961367
314,-0.626849,0.362191,-0.138819,0.7700103592276804,-0.38163178711284274,-0.5109872901510911,0.018254179005397483
315,-0.550246,0.367818,-0.15358,0.7295775798298526,-0.4787829198883414,-0.4833164908872841,-0.06991881198369398
316,-0.440694,0.362371,-0.166043,0.6160026208892185,-0.6149389348894098,-0.4727199829149864,-0.13757432597525873
317,-0.386148,0.299312,-0.173114,0.46870197909373607,-0.7566241701513179,-0.3993115350798586,-0.2199741300439928
318,-0.337528,0.239868,-0.167624,0.3968824460251838,-0.7878000110499891,-0.3793381460240705,-0.279209666017717
319,-0.269586,0.170414,-0.10201,0.33263768592059334,-0.7791441148140041,-0.32110567492334624,-0.42329394489895206
320,-0.269779,0.139244,-0.03696,0.36227353012683683,-0.7204046002522232,-0.38377211313436377,-0.4499934071575487
321,-0.353918,0.197555,-0.02096,0.5052258160075881,-0.5992849460090007,-0.5328558020080031,-0.31885595900478897
322,-0.317748,0.220383,-0.008837,0.41027216301638325,-0.6606449850263812,-0.4146038060165562,-0.4725765970188712
323,-0.249446,0.089102,0.006472,0.23519113408547665,-0.7109397042583802,-0.25773386309366947,-0.6105924362219106
324,-0.198215,-0.102603,-0.000437,0.2062283220028358,-0.7174952560098662,-0.24494560400336823,-0.6186049530085064
325,-0.087528,-0.262642,0.014394,0.16314660006255177,-0.7213833362765844,-0.18920681507254347,-0.6459025082476444
326,0.096496,-0.350512,0.019656,0.12039793499431475,-0.7279523659656257,-0.13150332999379036,-0.6620396999687382
327,0.2402,-0.495703,0.016179,0.11914613600292798,-0.7219961800177428,-0.12071063300296642,-0.6707865960164844
328,0.369206,-0.621532,0.010571,0.23909831407121462,-0.7369542722194993,-0.2454794280731152,-0.5826407531735376
329,0.477239,-0.646852,-0.025138,0.30931891097885605,-0.7475715099488986,-0.33179290697731983,-0.48515164196683674
330,0.57381,-0.709438,-0.039783,0.4455367619426217,-0.6965550979102945,-0.42910459294473796,-0.36356187595317885
331,0.628906,-0.775366,-0.042648,0.5167495172005788,-0.6590265772558044,-0.462253670179426,-0.2915054911131493
332,0.633943,-0.788665,-0.033778,0.5151587868269051,-0.6513500177811444,-0.46862991484253896,-0.30123177389878525
333,0.608485,-0.759465,-0.04163,0.5285440020280116,-0.6582529710348859,-0.4471100910236958,-0.2956971940156713
334,0.6025,-0.743515,-0.045381,0.5223235932287705,-0.6699059502934096,-0.4362722861910813,-0.2967668681299798
335,0.596372,-0.734477,-0.049939,0.5304824959857847,-0.6703753409820359,-0.43012040798847406,-0.2901407559922251
336,0.596295,-0.733881,-0.050619,0.5340615669997678,-0.6685838809997093,-0.4257968889998149,-0.29405925599987215
337,0.593265,-0.729415,-0.052628,0.543001104124473,-0.6652636721524995,-0.4250481510974345,-0.2861959410656052
338,0.594963,-0.730058,-0.050475,0.5415847679305018,-0.6629915329149224,-0.43160246794461515,-0.2843369059635128
339,0.596622,-0.734835,-0.046891,0.539782772043427,-0.6590497890530223,-0.4361314660350879,-0.28996082302332804
340,0.594691,-0.741127,-0.042143,0.5388478938287086,-0.6538154607921621,-0.440266632860046,-0.29720966090552164
341,0.594211,-0.748376,-0.036554,0.5319939227356181,-0.6516621356761472,-0.43954778978156045,-0.3148279968435418
342,0.593471,-0.753484,-0.031427,0.521729919028008,-0.6529916110350545,-0.43669350702344295,-0.33271403401786104
343,0.578604,-0.748406,-0.025429,0.5393127073456634,-0.6251676714006907,-0.47070922430169315,-0.3110305651993498
344,0.57291,-0.746504,-0.024692,0.5468128439460231,-0.6171102579390839,-0.47916348895270094,-0.3009534749702924
345,0.570816,-0.747135,-0.024327,0.5449775511210238,-0.6186454621373834,-0.47703487310593573,-0.30449136406761873
346,0.568819,-0.747887,-0.024155,0.5469215929603403,-0.6169337279552635,-0.4773642429653842,-0.30396204697795837
347,0.58258,-0.75014,-0.032374,0.5345899238923705,-0.64545358387005,-0.4490108179096001,-0.3098266769376222
348,0.597034,-0.753862,-0.038676,0.5239228875751665,-0.6627754644625751,-0.440273868642995,-0.30396120175352687
349,0.594331,-0.746803,-0.042673,0.5366353190641749,-0.6562231030784761,-0.448474616053632,-0.28330953403388026
350,0.590278,-0.750924,-0.042027,0.5429986029210061,-0.6513775119052395,-0.44776295693486073,-0.28349283695875827
351,0.585439,-0.753588,-0.042444,0.5522360890570438,-0.646327008066763,-0.44318243104577904,-0.2844047000293779
352,0.581171,-0.748096,-0.045521,0.5618334508331766,-0.6441426208087366,-0.4373762348701312,-0.27950936791700615
353,0.586732,-0.74822,-0.044198,0.5564024372883383,-0.6456165843345707,-0.44036012122820295,-0.28227383414627966
354,0.586009,-0.750509,-0.041703,0.5582770932289061,-0.6404471112625977,-0.44288181418159145,-0.28637367811741965
355,0.586422,-0.755453,-0.036453,0.5546923337221874,-0.6357035946816137,-0.44589246477667893,-0.2989603058502685
356,0.589217,-0.758245,-0.032039,0.5483684818481324,-0.6329533358247071,-0.4498710308754107,-0.3102871869140677
357,0.591998,-0.75726,-0.028761,0.544961180659125,-0.6297559806060856,-0.45667348871434926,-0.3128482718043124
358,0.584782,-0.752723,-0.024844,0.5532470022451812,-0.612362014271379,-0.47790238421179093,-0.30089837013334847
359,0.583463,-0.754248,-0.021947,0.5495255919870279,-0.6105479079855874,-0.4827941039886032,-0.30358314999283365
360,0.578526,-0.758872,-0.02022,0.5500205950041716,-0.6079920300046112,-0.4841162210036717,-0.30570332200231853
361,0.575481,-0.763481,-0.019763,0.5497585390793223,-0.6087741380878373,-0.48255627106962584,-0.3070814920443074
362,0.593768,-0.761899,-0.03206,0.5309361621864854,-0.6459329332268766,-0.45879617316114696,-0.30063850210559584
363,0.596224,-0.749902,-0.040515,0.5394201460315118,-0.6497445610379567,-0.4539549530265191,-0.2842231730166037
364,0.599903,-0.744119,-0.045874,0.5421681460755364,-0.6555461410913326,-0.4440239470618627,-0.281346215039198
365,0.597499,-0.739488,-0.049098,0.5495879700766391,-0.6550931280913515,-0.4367588540609052,-0.2793702920389577
366,0.588607,-0.737031,-0.052598,0.5585931080522596,-0.6544576730612284,-0.4258327280398391,-0.27986672102618315
367,0.580072,-0.730242,-0.058193,0.567826341993803,-0.6564402759928358,-0.41054907299551935,-0.2794796379969498
368,0.583374,-0.724986,-0.060686,0.5682117067526061,-0.6592478797129698,-0.41034581082133936,-0.27229396788144583
369,0.585221,-0.720433,-0.061813,0.5695720518256555,-0.6595863677981024,-0.41065639787429914,-0.26813210191792547
370,0.588632,-0.724705,-0.05787,0.5633485397023213,-0.6581589636522226,-0.41870222877875385,-0.27231166885610797
371,0.584358,-0.738111,-0.04883,0.5582794080324064,-0.6504979350377593,-0.42890255202489647,-0.28498971901654274
372,0.578159,-0.752377,-0.038474,0.5493579690238224,-0.644150086027933,-0.43592124701890334,-0.30536724601324194
373,0.582904,-0.757551,-0.032666,0.5334188047407166,-0.6472768696853725,-0.4368845157876397,-0.3250060808420215
374,0.576681,-0.754157,-0.029885,0.5450195270326529,-0.6304824070377731,-0.45794735402743625,-0.3094024410185367
375,0.56942,-0.751926,-0.02887,0.5586260540699437,-0.6149528680769962,-0.47283297305920186,-0.29359646003676027
376,0.569358,-0.755027,-0.027395,0.5590057748076859,-0.6125438797892672,-0.4737425698370188,-0.2964296148980196
377,0.569895,-0.757144,-0.027002,0.5605062451309978,-0.6107811411427477,-0.4749523721110027,-0.29529543006901454
378,0.570358,-0.758467,-0.027319,0.5624597599334219,-0.6102714689277624,-0.4740778709438836,-0.29403728496519493
379,0.578018,-0.75816,-0.029061,0.5550687470273731,-0.6197912270305649,-0.4702553820231906,-0.2943083360145138
380,0.61067,-0.752311,-0.043853,0.5272533898565605,-0.6616419058199998,-0.45311961787672855,-0.28092074192357536
381,0.624346,-0.734935,-0.058008,0.5335010679553995,-0.6709319289439104,-0.44911516996245415,-0.25203674597892983
382,0.625407,-0.722038,-0.067923,0.5440815732362911,-0.6763200832937214,-0.4320391311876318,-0.24476228410629866
383,0.615417,-0.711453,-0.076682,0.5633213689975316,-0.6754139739970405,-0.41037721599820176,-0.24098867099894403
384,0.604282,-0.70697,-0.079796,0.5756883998914595,-0.672519575873203,-0.3981476949249331,-0.2403720019546802
385,0.593881,-0.702801,-0.081639,0.5854038488712058,-0.6676284318531156,-0.3947469449131521,-0.23611323594805295
386,0.587897,-0.700536,-0.081794,0.5887239090647817,-0.6635975430730204,-0.40089038404411287,-0.2287561140251717
387,0.592892,-0.709092,-0.071045,0.5770800420832899,-0.6588832500950966,-0.41673121806014685,-0.24328292103511304
388,0.60004,-0.721055,-0.058,0.5608897019174841,-0.6539441459037942,-0.4363812089358013,-0.25948263296182594
389,0.605947,-0.732419,-0.047855,0.5456882432522523,-0.653439599302062,-0.4408001382037663,-0.284493004131511
390,0.60429,-0.737962,-0.040865,0.544415352095978,-0.6465706761139874,-0.4431668860781283,-0.29859905605264164
391,0.590067,-0.738371,-0.035899,0.5648853759842305,-0.6205018379826779,-0.46309449598707214,-0.28535148299203406
392,0.58597,-0.742127,-0.033005,0.5685609809406538,-0.6132914209359849,-0.4676259659511894,-0.2862481439701215
393,0.584009,-0.745435,-0.031325,0.5693576249205088,-0.6100140709148325,-0.46948424593445265,-0.2886161309597047
394,0.58307,-0.749077,-0.031417,0.5693746721807194,-0.6111646371939835,-0.4670523631482423,-0.29009026009207456
395,0.582058,-0.751469,-0.032143,0.5713841340123268,-0.6111080650131838,-0.4654831870100422,-0.28877760800623
396,0.585209,-0.75017,-0.033568,0.56951374316311,-0.6143375511759476,-0.46490576413315,-0.28654162008206613
397,0.591622,-0.745784,-0.035785,0.5661566243080738,-0.6198107823372696,-0.4634167032521679,-0.28380667715443325
398,0.591035,-0.744161,-0.035964,0.5688170560059786,-0.6174840340064901,-0.464764650004885,-0.28134399700295715
399,0.590656,-0.743148,-0.036197,0.568221063744976,-0.6187720927222882,-0.4625844467923869,-0.2833046938728497
400,0.603401,-0.747251,-0.036857,0.5478077660870694,-0.6366621001011921,-0.45869842107290626,-0.2901099450461105
401,0.635927,-0.745741,-0.050641,0.5177055939386048,-0.6752391339199227,-0.44708347494698,-0.2759518009672746
402,0.650341,-0.726712,-0.06383,0.5175201391045102,-0.6841031901381507,-0.44950239609077447,-0.2492455150503337
403,0.65211,-0.709759,-0.074211,0.5280070760688818,-0.687418363089678,-0.43940946505732364,-0.23576226103075662
404,0.660201,-0.695542,-0.084897,0.5325969561191047,-0.6944467391552993,-0.4293933090960253,-0.22294751604985782
405,0.661488,-0.688821,-0.090012,0.5369378210481414,-0.6967261650624679,-0.42579049203817604,-0.21206811201901385
406,0.650753,-0.684977,-0.087846,0.5488856698850377,-0.6859085778563387,-0.4293095499100825,-0.20963600495609241
407,0.641339,-0.698213,-0.073575,0.5506582651154339,-0.671209888140705,-0.4394748290921266,-0.23046612704831235
408,0.621859,-0.719542,-0.051555,0.5504495350325986,-0.6489366640384313,-0.45158280302674353,-0.2682526560158864
409,0.604852,-0.738203,-0.034384,0.5534018351466721,-0.6263273331660001,-0.469613346124465,-0.28447106307539544
410,0.587084,-0.75131,-0.02515,0.5615979839438978,-0.6060285099394593,-0.4835716269516924,-0.288956105971134
411,0.58036,-0.756456,-0.024281,0.5630724449684067,-0.6048192089660643,-0.48203525897295363,-0.29117890598366236
412,0.58074,-0.761046,-0.023548,0.5610479687963276,-0.6059481957800279,-0.48201028782502,-0.2927764388937159
413,0.582463,-0.761112,-0.025184,0.5624325177720185,-0.6077010257536689,-0.48189789280466316,-0.2866069558838242
414,0.588062,-0.756299,-0.028099,0.5604110888141562,-0.6144360277962404,-0.47528073884238714,-0.28725598090474
415,0.622066,-0.732304,-0.05379,0.5359230167886124,-0.6668456897369718,-0.44511582982443004,-0.26452834289566035
416,0.670519,-0.694406,-0.083299,0.5163123629549424,-0.6997297379389359,-0.4397950679616199,-0.2244551979804122
417,0.689328,-0.664129,-0.105437,0.5203847211546897,-0.7160715512128596,-0.4227034321256529,-0.19432726005776577
418,0.690396,-0.64776,-0.116468,0.5307554668680603,-0.722813314820317,-0.40290350289984284,-0.18305276195449519
419,0.688299,-0.638833,-0.122785,0.5381437413804503,-0.7281641535147887,-0.3861248882729779,-0.17631179712464679
420,0.680383,-0.629167,-0.123683,0.5484166752167471,-0.7211186422850029,-0.38755446115317055,-0.17037779706733727
421,0.685097,-0.630153,-0.12438,0.5434826732414457,-0.723676436321498,-0.39123450917380853,-0.16689684907414504
422,0.688119,-0.6322,-0.12316,0.5406380510550165,-0.7219857760734709,-0.3978441540404855,-0.16783046801707882
423,0.68837,-0.632849,-0.121043,0.540089273017364,-0.7212487290231883,-0.39859447901281486,-0.1709569810054963
424,0.687879,-0.635718,-0.116477,0.5397602437190497,-0.7188097316258527,-0.39997616679180864,-0.17885892490690225
425,0.681621,-0.646121,-0.099961,0.5379842780721167,-0.707251570094807,-0.41135580005514216,-0.2028658150271941
426,0.673438,-0.660165,-0.082306,0.5349997159424877,-0.6951096879252759,-0.4194279219549117,-0.23383336797486304
427,0.651374,-0.682471,-0.049536,0.5359236640762416,-0.6601710860939172,-0.4449972520633062,-0.2809580200399696
428,0.637724,-0.706212,-0.046402,0.5322268650810003,-0.6533088600994278,-0.45659202606948923,-0.28538713904343344
429,0.632927,-0.718453,-0.040294,0.5306223352270333,-0.6464455632765896,-0.4619722271976605,-0.2951774591262953
430,0.608657,-0.724708,-0.029407,0.551024395864525,-0.6215021748471974,-0.46817436288489456,-0.30152931492586593
431,0.602542,-0.743747,-0.023628,0.5494409558973304,-0.6155737628849728,-0.4752324499111972,-0.30551218794291146
432,0.624222,-0.79452,-0.008002,0.4935954278361212,-0.6276206207916235,-0.5054274768321928,-0.3271069788913971
433,0.645313,-0.775152,-0.03053,0.4841098109173624,-0.6666355688862052,-0.48990863691637254,-0.2849986609513507
434,0.686659,-0.69194,-0.086512,0.4797720428388941,-0.7231732597571608,-0.44503135885055994,-0.2208762389258305
435,0.717183,-0.651719,-0.114227,0.4738737010334065,-0.7443373530524733,-0.43568306603071416,-0.17772418601252896
436,0.721769,-0.6428,-0.122565,0.4813651577154954,-0.7482317515577673,-0.42502106774879683,-0.16671509490146522
437,0.711078,-0.646193,-0.120744,0.49479790811427665,-0.7457226951722292,-0.4107912380948748,-0.1741357250402177
438,0.69769,-0.646113,-0.118756,0.5048919990171808,-0.7380389900251144,-0.4117133820140101,-0.17571172300597923
439,0.672376,-0.666866,-0.083567,0.5167193637621907,-0.70115090967731,-0.4396454827976624,-0.21931792089906355
440,0.621996,-0.720616,-0.035309,0.5257266490871547,-0.6461727181071222,-0.47532110707879854,-0.2830938960469312
441,0.55947,-0.789677,-0.003224,0.5381214547625588,-0.5901853277395861,-0.5078956487758957,-0.3227206048576025
442,0.529803,-0.830112,0.007797,0.531339833060272,-0.5664263910642521,-0.5228539260593095,-0.3513728750398576
443,0.524132,-0.836928,0.011435,0.5257501209178979,-0.5605974599124561,-0.5272425639176649,-0.36239836794340724
444,0.533768,-0.831139,0.006186,0.5105449558485086,-0.5881620598254776,-0.502225876850977,-0.37573715288850934
445,0.560624,-0.834437,-0.007869,0.44296883399094455,-0.6542755399866249,-0.46212222299055306,-0.4026725479917684
446,0.612835,-0.867423,-0.024876,0.35486910192258075,-0.7143034138441655,-0.3889557009151443,-0.4610336388994196
447,0.685482,-0.954981,-0.027194,0.3376006120150428,-0.7194481620320571,-0.38987061001737183,-0.4652107870207288
448,0.801127,-1.087339,-0.035089,0.3419269260936353,-0.7349642172012669,-0.3682814741008523,-0.4552826951246773
449,0.852118,-1.13597,-0.041074,0.38117267295922885,-0.7284378419220845,-0.3890658609583846,-0.41558808895554766
450,0.827385,-1.120726,-0.038814,0.4999502800982766,-0.6356129331249442,-0.48532934609540246,-0.3324174220653442
451,0.770779,-1.083722,-0.03403,0.5732699390978537,-0.5535609430944896,-0.546083031093213,-0.25831218004409234
452,0.704083,-1.011438,-0.01677,0.5987462510533579,-0.513870166045794,-0.5608529130499809,-0.2507676000223474
453,0.614185,-0.895462,-0.011375,0.6028180303275519,-0.5146040242796193,-0.5543746213012293,-0.2538934811379575
454,0.587811,-0.845826,-0.024635,0.6366232306959447,-0.5132463027548704,-0.5325880067456327,-0.21826385389575584
455,0.533492,-0.844203,-0.026367,0.7084335268893853,-0.39152187993886783,-0.574683724910269,-0.1207111089811522
456,0.339445,-0.826359,-0.021216,0.7573618080277429,-0.26220489800960484,-0.5952460130218045,-0.05773965000211506
457,0.136448,-0.806065,-0.005737,0.7779964559216107,-0.13534398498636302,-0.6133878419381963,0.012604588998729988
458,0.016317,-0.729386,-0.002965,0.7828186669375996,-0.054052848995691315,-0.6159479749509013,0.06986641799443077
459,-0.073159,-0.596771,-0.027776,0.7711812777083855,-0.27158956589730116,-0.5655230357861531,-0.108176894959094
460,-0.162966,-0.556866,-0.041272,0.7489636692351005,-0.35764983711226667,-0.5363961061683753,-0.15303343904803735
461,-0.216472,-0.482507,-0.032452,0.7569507645227159,-0.27266446782807546,-0.5904258446277156,-0.06385099895973971
462,-0.261657,-0.438819,-0.012952,0.7729343982826343,-0.16262230705946515,-0.6132906222242583,-0.0010069210003681949
463,-0.36387,-0.358378,-0.016409,0.7667314898355552,-0.13903398097018066,-0.6263787188656573,0.021025583995490534
464,-0.552282,-0.245577,-0.008688,0.7693399649270132,-0.12166166598845803,-0.6250761229406994,0.05093425099516789
465,-0.688842,-0.055068,-0.005387,0.7717968491371122,-0.08430246801497661,-0.6265642571113111,0.06811717301210124
466,-0.837821,0.099806,-0.005983,0.7794309142604305,-0.04516762801509182,-0.6162642072059117,0.10327517703450724
467,-1.000045,0.230501,-0.014272,0.795815617720956,-0.012446282995635848,-0.5852587917947853,0.15490235394568516
468,-1.054363,0.324935,-0.015688,0.7995096421226312,0.05061304400776319,-0.559931550085884,0.21142211603242858
469,-1.122678,0.34944,-0.021553,0.8043169682446586,0.0619461830188429,-0.5445327131656369,0.22961056006984334
470,-1.169978,0.350752,-0.035918,0.8227855489285473,0.04345318799622641,-0.5225598859546196,0.21924170798096052
471,-1.195469,0.342709,-0.043273,0.8272030000983047,0.04656815400553415,-0.517907298061548,0.2129287070253044
472,-1.205123,0.332999,-0.049049,0.8320181895841846,0.04807808197597216,-0.5125458857438464,0.2067146468966908
473,-1.185557,0.309821,-0.045997,0.8311361234185043,0.07733633103894139,-0.5104606462570337,0.20654724610400332
474,-1.077481,0.259462,-0.044819,0.8058259530719053,0.2158683390192623,-0.4649935970414922,0.2963551050264443
475,-0.858707,0.100173,-0.040576,0.7196540160895445,0.44270198605508415,-0.3620036580450431,0.39378471304899754
476,-0.610254,-0.091192,-0.036832,0.5549777208316842,0.6265983868099628,-0.24454705292583281,0.48945983485155475
477,-0.466672,-0.238141,-0.032241,0.38443987090480236,0.7313432008188999,-0.14496647996410242,0.5443600168652019
478,-0.384181,-0.38612,4.1e-05,0.21371206409055316,0.7608972713224041,-0.10852951204598564,0.6029791382554917
479,-0.203226,-0.51205,0.004124,0.10132885998170216,0.7703098678608983,-0.025959392995312282,0.62903201788641
480,-0.02852,-0.684522,-0.002791,0.0672737910216587,0.7736004652490597,0.04590891101478031,0.6284177982023182
481,0.1174,-0.890169,0.01476,0.021385158993146285,0.76738881775406,0.081129024973999,0.6356690637962747
482,0.313788,-1.025308,0.013286,-0.016506917000721436,0.7476839700326776,0.06331659200276726,0.6608231320288813
483,0.498127,-1.181115,0.030014,-0.04641259699626875,0.7237828729418129,0.08303533999332453,0.6834393579450563
484,0.58627,-1.332096,0.034913,-0.0735118419740754,0.7150153567478436,0.1107886639609294,0.686348978757953
485,0.658871,-1.377275,0.035626,-0.0843049249750429,0.7202480287867822,0.12152322496402501,0.6777665987993582
486,0.684922,-1.382157,0.037408,-0.09252944098335493,0.7137523028716035,0.11545443197923096,0.6845920148768492
487,0.675437,-1.379571,0.044677,-0.10250510598034035,0.6987370278659879,0.10429410097999724,0.7002728108656934
488,0.669863,-1.382998,0.043172,-0.09522677599439533,0.7037955639585773,0.10293809999394148,0.6964247359590112
